YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,CARRIER,FL_NUM,Route,ORIGIN,DEST,DEST_CITY,DEST_STATE,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,PASSENGERS,EMPFULL,EMPPART,EMPTOTAL,EMPFTE,NET_INCOME,OP_REVENUES
2018,1,1,22,1,2018-01-22,9E,3497,166,ATL,BQK,"Brunswick, GA",GA,1457,1449,-8,0,0,-1,1400-1459,10,1459,1542,4,1605,1546,-19,0,0,-2,1600-1659,0,,0,68,57,43,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,22,1,2018-01-22,9E,3624,166,ATL,BQK,"Brunswick, GA",GA,1936,1930,-6,0,0,-1,1900-1959,17,1947,2027,4,2045,2031,-14,0,0,-1,2000-2059,0,,0,69,61,40,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3361,166,ATL,BQK,"Brunswick, GA",GA,1005,1149,104,104,1,6,1000-1059,14,1203,1248,3,1116,1251,95,95,1,6,1100-1159,0,,0,71,62,45,238,95,0,0,0,0,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3497,166,ATL,BQK,"Brunswick, GA",GA,1457,1452,-5,0,0,-1,1400-1459,15,1507,1548,4,1605,1552,-13,0,0,-1,1600-1659,0,,0,68,60,41,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3624,166,ATL,BQK,"Brunswick, GA",GA,1936,1932,-4,0,0,-1,1900-1959,21,1953,2031,3,2045,2034,-11,0,0,-1,2000-2059,0,,0,69,62,38,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3361,166,ATL,BQK,"Brunswick, GA",GA,1005,958,-7,0,0,-1,1000-1059,29,1027,1106,2,1116,1108,-8,0,0,-1,1100-1159,0,,0,71,70,39,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3497,166,ATL,BQK,"Brunswick, GA",GA,1457,1454,-3,0,0,-1,1400-1459,20,1514,1556,3,1605,1559,-6,0,0,-1,1600-1659,0,,0,68,65,42,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3624,166,ATL,BQK,"Brunswick, GA",GA,1936,1925,-11,0,0,-1,1900-1959,11,1936,2016,4,2045,2020,-25,0,0,-2,2000-2059,0,,0,69,55,40,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3361,166,ATL,BQK,"Brunswick, GA",GA,1005,1000,-5,0,0,-1,1000-1059,19,1019,1058,3,1116,1101,-15,0,0,-1,1100-1159,0,,0,71,61,39,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3497,166,ATL,BQK,"Brunswick, GA",GA,1457,1450,-7,0,0,-1,1400-1459,18,1508,1546,3,1605,1549,-16,0,0,-2,1600-1659,0,,0,68,59,38,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3624,166,ATL,BQK,"Brunswick, GA",GA,1936,1932,-4,0,0,-1,1900-1959,19,1951,2028,5,2045,2033,-12,0,0,-1,2000-2059,0,,0,69,61,37,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,26,5,2018-01-26,9E,3361,166,ATL,BQK,"Brunswick, GA",GA,1005,1001,-4,0,0,-1,1000-1059,29,1030,1113,3,1116,1116,,,,,1100-1159,0,,0,71,75,43,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,26,5,2018-01-26,9E,3497,166,ATL,BQK,"Brunswick, GA",GA,1457,1450,-7,0,0,-1,1400-1459,19,1509,1550,4,1605,1554,-11,0,0,-1,1600-1659,0,,0,68,64,41,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,26,5,2018-01-26,9E,3624,166,ATL,BQK,"Brunswick, GA",GA,1936,1930,-6,0,0,-1,1900-1959,15,1945,2026,4,2045,2030,-15,0,0,-1,2000-2059,0,,0,69,60,41,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,27,6,2018-01-27,9E,3361,166,ATL,BQK,"Brunswick, GA",GA,1005,1000,-5,0,0,-1,1000-1059,21,1021,1111,5,1114,1116,2,2,0,0,1100-1159,0,,0,69,76,50,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,27,6,2018-01-27,9E,3624,166,ATL,BQK,"Brunswick, GA",GA,1936,1949,13,13,0,0,1900-1959,23,2012,2054,5,2043,2059,16,16,1,1,2000-2059,0,,0,67,70,42,238,13,0,3,0,0,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,28,7,2018-01-28,9E,3497,166,ATL,BQK,"Brunswick, GA",GA,1457,1456,-1,0,0,-1,1400-1459,15,1511,1552,4,1605,1556,-9,0,0,-1,1600-1659,0,,0,68,60,41,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,28,7,2018-01-28,9E,3624,166,ATL,BQK,"Brunswick, GA",GA,1936,1943,7,7,0,0,1900-1959,21,2004,2046,4,2045,2050,5,5,0,0,2000-2059,0,,0,69,67,42,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,29,1,2018-01-29,9E,3361,166,ATL,BQK,"Brunswick, GA",GA,1005,956,-9,0,0,-1,1000-1059,17,1013,1056,3,1116,1059,-17,0,0,-2,1100-1159,0,,0,71,63,43,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,29,1,2018-01-29,9E,3497,166,ATL,BQK,"Brunswick, GA",GA,1457,1453,-4,0,0,-1,1400-1459,20,1513,1554,4,1605,1558,-7,0,0,-1,1600-1659,0,,0,68,65,41,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,29,1,2018-01-29,9E,3624,166,ATL,BQK,"Brunswick, GA",GA,1936,2001,25,25,1,1,1900-1959,30,2031,2111,5,2045,2116,31,31,1,2,2000-2059,0,,0,69,75,40,238,25,0,6,0,0,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,30,2,2018-01-30,9E,3361,166,ATL,BQK,"Brunswick, GA",GA,1005,957,-8,0,0,-1,1000-1059,24,1021,1105,4,1116,1109,-7,0,0,-1,1100-1159,0,,0,71,72,44,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,30,2,2018-01-30,9E,3497,166,ATL,BQK,"Brunswick, GA",GA,1457,1453,-4,0,0,-1,1400-1459,19,1512,1552,4,1605,1556,-9,0,0,-1,1600-1659,0,,0,68,63,40,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,30,2,2018-01-30,9E,3624,166,ATL,BQK,"Brunswick, GA",GA,1936,1923,-13,0,0,-1,1900-1959,13,1936,2018,4,2045,2022,-23,0,0,-2,2000-2059,0,,0,69,59,42,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,31,3,2018-01-31,9E,3361,166,ATL,BQK,"Brunswick, GA",GA,1005,1002,-3,0,0,-1,1000-1059,25,1027,1105,5,1116,1110,-6,0,0,-1,1100-1159,0,,0,71,68,38,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,31,3,2018-01-31,9E,3497,166,ATL,BQK,"Brunswick, GA",GA,1457,1449,-8,0,0,-1,1400-1459,17,1506,1546,4,1605,1550,-15,0,0,-1,1600-1659,0,,0,68,61,40,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,31,3,2018-01-31,9E,3624,166,ATL,BQK,"Brunswick, GA",GA,1936,1931,-5,0,0,-1,1900-1959,11,1942,2021,5,2045,2026,-19,0,0,-2,2000-2059,0,,0,69,55,39,238,,,,,,2465,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3932,167,ATL,BTR,"Baton Rouge, LA",LA,816,814,-2,0,0,-1,0800-0859,17,831,842,4,858,846,-12,0,0,-1,0800-0859,0,,0,102,92,71,448,,,,,,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3312,167,ATL,BTR,"Baton Rouge, LA",LA,1717,1710,-7,0,0,-1,1700-1759,16,1726,1744,4,1802,1748,-14,0,0,-1,1800-1859,0,,0,105,98,78,448,,,,,,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,4,4,2018-01-04,9E,3405,167,ATL,BTR,"Baton Rouge, LA",LA,1651,1722,31,31,1,2,1600-1659,14,1736,1748,3,1735,1751,16,16,1,1,1700-1759,0,,0,104,89,72,448,16,0,0,0,0,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,5,5,2018-01-05,9E,3405,167,ATL,BTR,"Baton Rouge, LA",LA,1651,1720,29,29,1,1,1600-1659,15,1735,1744,4,1735,1748,13,13,0,0,1700-1759,0,,0,104,88,69,448,,,,,,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,6,6,2018-01-06,9E,3358,167,ATL,BTR,"Baton Rouge, LA",LA,1050,1046,-4,0,0,-1,1000-1059,22,1108,1115,4,1134,1119,-15,0,0,-1,1100-1159,0,,0,104,93,67,448,,,,,,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,7,7,2018-01-07,9E,3405,167,ATL,BTR,"Baton Rouge, LA",LA,1651,1650,-1,0,0,-1,1600-1659,16,1706,1722,5,1735,1727,-8,0,0,-1,1700-1759,0,,0,104,97,76,448,,,,,,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3405,167,ATL,BTR,"Baton Rouge, LA",LA,1651,1649,-2,0,0,-1,1600-1659,22,1711,1721,3,1735,1724,-11,0,0,-1,1700-1759,0,,0,104,95,70,448,,,,,,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,11,4,2018-01-11,9E,3405,167,ATL,BTR,"Baton Rouge, LA",LA,1651,1643,-8,0,0,-1,1600-1659,14,1657,1710,4,1735,1714,-21,0,0,-2,1700-1759,0,,0,104,91,73,448,,,,,,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,12,5,2018-01-12,9E,3405,167,ATL,BTR,"Baton Rouge, LA",LA,1651,1653,2,2,0,0,1600-1659,16,1709,1718,4,1735,1722,-13,0,0,-1,1700-1759,0,,0,104,89,69,448,,,,,,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,15,1,2018-01-15,9E,3405,167,ATL,BTR,"Baton Rouge, LA",LA,1651,1649,-2,0,0,-1,1600-1659,18,1707,1722,3,1735,1725,-10,0,0,-1,1700-1759,0,,0,104,96,75,448,,,,,,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,18,4,2018-01-18,9E,3405,167,ATL,BTR,"Baton Rouge, LA",LA,1651,1730,39,39,1,2,1600-1659,23,1753,1800,3,1735,1803,28,28,1,1,1700-1759,0,,0,104,93,67,448,28,0,0,0,0,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,19,5,2018-01-19,9E,3405,167,ATL,BTR,"Baton Rouge, LA",LA,1651,1836,105,105,1,7,1600-1659,15,1851,1859,5,1735,1904,89,89,1,5,1700-1759,0,,0,104,88,68,448,89,0,0,0,0,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,20,6,2018-01-20,9E,3358,167,ATL,BTR,"Baton Rouge, LA",LA,1050,1047,-3,0,0,-1,1000-1059,16,1103,1109,3,1134,1112,-22,0,0,-2,1100-1159,0,,0,104,85,66,448,,,,,,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,21,7,2018-01-21,9E,3405,167,ATL,BTR,"Baton Rouge, LA",LA,1651,1646,-5,0,0,-1,1600-1659,18,1704,1717,6,1735,1723,-12,0,0,-1,1700-1759,0,,0,104,97,73,448,,,,,,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,22,1,2018-01-22,9E,3405,167,ATL,BTR,"Baton Rouge, LA",LA,1651,1646,-5,0,0,-1,1600-1659,17,1703,1724,5,1735,1729,-6,0,0,-1,1700-1759,0,,0,104,103,81,448,,,,,,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3405,167,ATL,BTR,"Baton Rouge, LA",LA,1651,1648,-3,0,0,-1,1600-1659,17,1705,1714,5,1735,1719,-16,0,0,-2,1700-1759,0,,0,104,91,69,448,,,,,,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,26,5,2018-01-26,9E,3405,167,ATL,BTR,"Baton Rouge, LA",LA,1651,1650,-1,0,0,-1,1600-1659,13,1703,1716,3,1735,1719,-16,0,0,-2,1700-1759,0,,0,104,89,73,448,,,,,,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,27,6,2018-01-27,9E,3358,167,ATL,BTR,"Baton Rouge, LA",LA,1050,1048,-2,0,0,-1,1000-1059,21,1109,1129,4,1134,1133,-1,0,0,-1,1100-1159,0,,0,104,105,80,448,,,,,,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,28,7,2018-01-28,9E,3405,167,ATL,BTR,"Baton Rouge, LA",LA,1651,1711,20,20,1,1,1600-1659,17,1728,1749,4,1735,1753,18,18,1,1,1700-1759,0,,0,104,102,81,448,3,4,0,0,11,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,29,1,2018-01-29,9E,3405,167,ATL,BTR,"Baton Rouge, LA",LA,1651,1648,-3,0,0,-1,1600-1659,14,1702,1723,4,1735,1727,-8,0,0,-1,1700-1759,0,,0,104,99,81,448,,,,,,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,31,3,2018-01-31,9E,3419,167,ATL,BTR,"Baton Rouge, LA",LA,2136,2131,-5,0,0,-1,2100-2159,13,2144,2159,2,2215,2201,-14,0,0,-1,2200-2259,0,,0,99,90,75,448,,,,,,1322,4191,109,4300,4246,-126.37,674.25
2018,1,1,1,1,2018-01-01,9E,3350,168,ATL,BTV,"Burlington, VT",VT,1900,1854,-6,0,0,-1,1900-1959,25,1919,2113,5,2125,2118,-7,0,0,-1,2100-2159,0,,0,145,144,114,961,,,,,,134,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3319,168,ATL,BTV,"Burlington, VT",VT,1955,2139,104,104,1,6,1900-1959,19,2158,2355,5,2223,2400,97,97,1,6,2200-2259,0,,0,148,141,117,961,97,0,0,0,0,134,4191,109,4300,4246,-126.37,674.25
2018,1,1,1,1,2018-01-01,9E,3373,172,ATL,CAE,"Columbia, SC",SC,1620,1625,5,5,0,0,1600-1659,17,1642,1713,6,1726,1719,-7,0,0,-1,1700-1759,0,,0,66,54,31,192,,,,,,382,4191,109,4300,4246,-126.37,674.25
2018,1,1,1,1,2018-01-01,9E,3948,172,ATL,CAE,"Columbia, SC",SC,2225,2228,3,3,0,0,2200-2259,21,2249,2323,4,2328,2327,-1,0,0,-1,2300-2359,0,,0,63,59,34,192,,,,,,382,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3384,172,ATL,CAE,"Columbia, SC",SC,1234,1229,-5,0,0,-1,1200-1259,14,1243,1316,5,1335,1321,-14,0,0,-1,1300-1359,0,,0,61,52,33,192,,,,,,382,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3376,172,ATL,CAE,"Columbia, SC",SC,1456,1609,73,73,1,4,1400-1459,13,1622,1652,3,1600,1655,55,55,1,3,1600-1659,0,,0,64,46,30,192,55,0,0,0,0,382,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3373,172,ATL,CAE,"Columbia, SC",SC,1620,1751,91,91,1,6,1600-1659,16,1807,1838,4,1725,1842,77,77,1,5,1700-1759,0,,0,65,51,31,192,11,0,0,0,66,382,4191,109,4300,4246,-126.37,674.25
2018,1,1,3,3,2018-01-03,9E,3382,172,ATL,CAE,"Columbia, SC",SC,1725,1719,-6,0,0,-1,1700-1759,14,1733,1809,5,1828,1814,-14,0,0,-1,1800-1859,0,,0,63,55,36,192,,,,,,382,4191,109,4300,4246,-126.37,674.25
2018,1,1,1,1,2018-01-01,9E,3382,174,ATL,CHA,"Chattanooga, TN",TN,1205,1211,6,6,0,0,1200-1259,12,1223,1246,4,1254,1250,-4,0,0,-1,1200-1259,0,,0,49,39,23,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3316,174,ATL,CHA,"Chattanooga, TN",TN,1625,1618,-7,0,0,-1,1600-1659,11,1629,1654,5,1720,1659,-21,0,0,-2,1700-1759,0,,0,55,41,25,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3407,174,ATL,CHA,"Chattanooga, TN",TN,2235,2328,53,53,1,3,2200-2259,16,2344,9,4,2328,13,45,45,1,3,2300-2359,0,,0,53,45,25,106,5,0,0,0,40,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,3,3,2018-01-03,9E,3790,174,ATL,CHA,"Chattanooga, TN",TN,1042,1038,-4,0,0,-1,1000-1059,19,1057,1121,4,1135,1125,-10,0,0,-1,1100-1159,0,,0,53,47,24,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,4,4,2018-01-04,9E,3790,174,ATL,CHA,"Chattanooga, TN",TN,1042,1039,-3,0,0,-1,1000-1059,15,1054,1120,3,1135,1123,-12,0,0,-1,1100-1159,0,,0,53,44,26,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,5,5,2018-01-05,9E,3790,174,ATL,CHA,"Chattanooga, TN",TN,1042,1047,5,5,0,0,1000-1059,17,1104,1130,2,1135,1132,-3,0,0,-1,1100-1159,0,,0,53,45,26,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,7,7,2018-01-07,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1907,92,92,1,6,1700-1759,21,1928,1954,5,1829,1959,90,90,1,6,1800-1859,0,,0,54,52,26,106,0,0,0,0,90,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,7,7,2018-01-07,9E,3628,174,ATL,CHA,"Chattanooga, TN",TN,1842,1832,-10,0,0,-1,1800-1859,11,1843,1909,4,1934,1913,-21,0,0,-2,1900-1959,0,,0,52,41,26,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1922,107,107,1,7,1700-1759,19,1941,2012,5,1829,2017,108,108,1,7,1800-1859,0,,0,54,55,31,106,0,3,1,0,104,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3628,174,ATL,CHA,"Chattanooga, TN",TN,1842,1841,-1,0,0,-1,1800-1859,13,1854,1919,4,1934,1923,-11,0,0,-1,1900-1959,0,,0,52,42,25,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,9,2,2018-01-09,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1752,17,17,1,1,1700-1759,12,1804,1828,3,1829,1831,2,2,0,0,1800-1859,0,,0,54,39,24,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,10,3,2018-01-10,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1729,-6,0,0,-1,1700-1759,10,1739,1804,4,1829,1808,-21,0,0,-2,1800-1859,0,,0,54,39,25,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,11,4,2018-01-11,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1807,32,32,1,2,1700-1759,42,1849,1915,6,1829,1921,52,52,1,3,1800-1859,0,,0,54,74,26,106,11,0,20,0,21,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,11,4,2018-01-11,9E,3628,174,ATL,CHA,"Chattanooga, TN",TN,1842,1837,-5,0,0,-1,1800-1859,10,1847,1912,3,1934,1915,-19,0,0,-2,1900-1959,0,,0,52,38,25,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,12,5,2018-01-12,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1735,,,,,1700-1759,22,1757,1820,9,1829,1829,,,,,1800-1859,0,,0,54,54,23,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,12,5,2018-01-12,9E,3628,174,ATL,CHA,"Chattanooga, TN",TN,1842,1840,-2,0,0,-1,1800-1859,16,1856,1919,5,1934,1924,-10,0,0,-1,1900-1959,0,,0,52,44,23,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,15,1,2018-01-15,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1731,-4,0,0,-1,1700-1759,11,1742,1808,7,1829,1815,-14,0,0,-1,1800-1859,0,,0,54,44,26,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,15,1,2018-01-15,9E,3628,174,ATL,CHA,"Chattanooga, TN",TN,1842,1842,,,,,1800-1859,27,1909,1935,3,1934,1938,4,4,0,0,1900-1959,0,,0,52,56,26,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,16,2,2018-01-16,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1729,-6,0,0,-1,1700-1759,13,1742,1805,4,1829,1809,-20,0,0,-2,1800-1859,0,,0,54,40,23,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,17,3,2018-01-17,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1948,133,133,1,8,1700-1759,29,2017,2045,7,1829,2052,143,143,1,9,1800-1859,0,,0,54,64,28,106,0,133,10,0,0,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,18,4,2018-01-18,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1741,6,6,0,0,1700-1759,18,1759,1822,5,1829,1827,-2,0,0,-1,1800-1859,0,,0,54,46,23,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,18,4,2018-01-18,9E,3628,174,ATL,CHA,"Chattanooga, TN",TN,1842,1838,-4,0,0,-1,1800-1859,14,1852,1915,5,1934,1920,-14,0,0,-1,1900-1959,0,,0,52,42,23,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,19,5,2018-01-19,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1731,-4,0,0,-1,1700-1759,17,1748,1811,5,1829,1816,-13,0,0,-1,1800-1859,0,,0,54,45,23,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,19,5,2018-01-19,9E,3628,174,ATL,CHA,"Chattanooga, TN",TN,1842,1916,34,34,1,2,1800-1859,12,1928,1953,4,1934,1957,23,23,1,1,1900-1959,0,,0,52,41,25,106,23,0,0,0,0,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,21,7,2018-01-21,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1737,2,2,0,0,1700-1759,13,1750,1815,4,1829,1819,-10,0,0,-1,1800-1859,0,,0,54,42,25,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,21,7,2018-01-21,9E,3628,174,ATL,CHA,"Chattanooga, TN",TN,1842,1838,-4,0,0,-1,1800-1859,14,1852,1917,5,1934,1922,-12,0,0,-1,1900-1959,0,,0,52,44,25,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,22,1,2018-01-22,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1818,43,43,1,2,1700-1759,12,1830,1858,9,1829,1907,38,38,1,2,1800-1859,0,,0,54,49,28,106,38,0,0,0,0,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,22,1,2018-01-22,9E,3628,174,ATL,CHA,"Chattanooga, TN",TN,1842,1841,-1,0,0,-1,1800-1859,12,1853,1922,20,1934,1942,8,8,0,0,1900-1959,0,,0,52,61,29,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1730,-5,0,0,-1,1700-1759,12,1742,1806,4,1829,1810,-19,0,0,-2,1800-1859,0,,0,54,40,24,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1734,-1,0,0,-1,1700-1759,14,1748,1812,4,1829,1816,-13,0,0,-1,1800-1859,0,,0,54,42,24,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1732,-3,0,0,-1,1700-1759,8,1740,1804,4,1829,1808,-21,0,0,-2,1800-1859,0,,0,54,36,24,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3628,174,ATL,CHA,"Chattanooga, TN",TN,1842,1837,-5,0,0,-1,1800-1859,17,1854,1920,4,1934,1924,-10,0,0,-1,1900-1959,0,,0,52,47,26,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,26,5,2018-01-26,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1730,-5,0,0,-1,1700-1759,11,1741,1807,6,1829,1813,-16,0,0,-2,1800-1859,0,,0,54,43,26,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,26,5,2018-01-26,9E,3628,174,ATL,CHA,"Chattanooga, TN",TN,1842,1835,-7,0,0,-1,1800-1859,15,1850,1915,3,1934,1918,-16,0,0,-2,1900-1959,0,,0,52,43,25,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,28,7,2018-01-28,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1740,5,5,0,0,1700-1759,18,1758,1832,4,1829,1836,7,7,0,0,1800-1859,0,,0,54,56,34,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,28,7,2018-01-28,9E,3628,174,ATL,CHA,"Chattanooga, TN",TN,1842,1836,-6,0,0,-1,1800-1859,11,1847,1913,4,1934,1917,-17,0,0,-2,1900-1959,0,,0,52,41,26,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,29,1,2018-01-29,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1736,1,1,0,0,1700-1759,13,1749,1812,6,1829,1818,-11,0,0,-1,1800-1859,0,,0,54,42,23,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,29,1,2018-01-29,9E,3628,174,ATL,CHA,"Chattanooga, TN",TN,1842,1838,-4,0,0,-1,1800-1859,19,1857,1921,3,1934,1924,-10,0,0,-1,1900-1959,0,,0,52,46,24,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
2018,1,1,30,2,2018-01-30,9E,3333,174,ATL,CHA,"Chattanooga, TN",TN,1735,1731,-4,0,0,-1,1700-1759,14,1745,1809,3,1829,1812,-17,0,0,-2,1800-1859,0,,0,54,41,24,106,,,,,,1778,4191,109,4300,4246,-126.37,674.25
